period,date,site,diver,tag,frond,SUB_SFC,length_m,stipe_weight,blade_weight,section_weight,frond_length,frond_weight,C_NB,Notes,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,1,9,SUB,5,0.28,0.14,0.42,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,1,9,SFC,5.2,0.54,0.18,0.72,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,2,1,SUB,5,0.3,0.92,1.22,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,2,1,SFC,2.87,0.37,0,0.37,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,2,2,SUB,5,0.24,1.06,1.3,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,2,2,SFC,3.9,0.49,0.42,0.91,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,2,3,SUB,3.89,0.17,0.32,0.49,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,2,4,SUB,4.6,0.31,0,0.31,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,2,5,SUB,5,0.23,0.12,0.35,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,2,5,SFC,0.65,0.4,0,0.4,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,2,6,SUB,5,0.35,1.34,1.69,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,2,6,SFC,5.18,0.7,0.32,1.02,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,2,7,SUB,5,0.3,0.39,0.69,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,2,7,SFC,1,0.16,0.38,0.54,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,1,SUB,5,0.73,0.81,1.54,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,1,SFC,1.3,0.33,0,0.33,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,2,SUB,5,0.73,0,0.73,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,2,SFC,4.4,1.02,0.26,1.28,NA,NA,C,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,3,SUB,5,0.84,1.5,2.34,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,3,SFC,3.8,0.64,0.77,1.41,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,4,SUB,5,0.97,1.99,2.96,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,4,SFC,2.92,0.62,0,0.62,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,5,SUB,5,0.89,1.8,2.69,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,5,SFC,5.8,1.34,1.18,2.52,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,6,SUB,5,0.94,0.26,1.2,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,6,SFC,0.52,0.06,0.44,0.5,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,7,SUB,5,0.8,1.28,2.08,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,7,SFC,2.18,0.35,0,0.35,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,8,SUB,5,0.55,0.48,1.03,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,8,SFC,7.25,1.41,0,1.41,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,9,SUB,5,0.38,0.26,0.64,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,9,SFC,9.1,1.33,0,1.33,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,10,SUB,5,0.76,0.36,1.12,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,10,SFC,3.03,0.63,0.12,0.75,NA,NA,C,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,11,SUB,5,0.89,2.68,3.57,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,11,SFC,5.76,1.41,0.27,1.68,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,12,SUB,5,0.98,1.44,2.42,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,12,SFC,3.54,0.87,0,0.87,NA,NA,C,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,13,SUB,5,0.91,2.98,3.89,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,13,SFC,5.9,1.31,0,1.31,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,14,SUB,5.34,0.8,0.29,1.09,NA,NA,C,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,15,SUB,5,0.83,1.61,2.44,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,15,SFC,3.1,0.55,0,0.55,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,16,SUB,4.6,0.21,0,0.21,NA,NA,C,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,17,SUB,3.19,0.34,0.2,0.54,NA,NA,C,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,4,1,SUB,1.5,0.18,0,0.18,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,4,2,SUB,3.7,0.18,0.75,0.93,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,4,3,SUB,4.46,0.65,0,0.65,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,4,4,SUB,3.28,0.15,0.3,0.45,NA,NA,C,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,4,5,SUB,3.23,0.31,0,0.31,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,4,6,SUB,4.95,0.35,3.92,4.27,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,3,NA,NA,NA,NA,NA,NA,NA,0.3,NA,extra biomass for plant,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,1,SUB,5,0.28,0.47,0.75,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,1,SFC,1.48,0.11,0,0.11,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,2,SUB,5,0.14,0.06,0.2,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,2,SFC,2.1,0.04,0.92,0.96,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,3,SUB,4.4,0.38,0.35,0.73,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,4,SUB,3.53,0.13,0.17,0.3,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,5,SUB,5,0.34,0.84,1.18,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,5,SFC,2.87,0.22,0.63,0.85,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,6,SUB,5.28,0.3,0,0.3,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,7,SUB,5,0.17,0.39,0.56,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,7,SFC,3.2,0.21,0,0.21,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,8,SUB,5,0.18,0.46,0.64,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,8,SFC,5.68,0.37,0.14,0.51,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,9,SUB,5,0.32,0.82,1.14,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,9,SFC,2.76,0.2,0,0.2,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,10,SUB,5,0.26,0.76,1.02,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,10,SFC,4.12,0.32,0,0.32,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,11,SUB,5,0.14,0.45,0.59,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,11,SFC,4.44,0.25,0,0.25,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,12,SUB,5,0.21,0.07,0.28,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,12,SFC,3.41,0.28,0,0.28,NA,NA,C,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,13,SUB,5,0.23,0.35,0.58,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,13,SFC,2.54,0.17,0,0.17,NA,NA,NA,,
2023-Jul,2023-07-23,McMullins_north_HIRMD,NA,5,NA,NA,NA,NA,NA,NA,NA,1.69,NA,extra biomass for plant,
2023-Jul,2023-07-23,Goose_HIRMD,NA,1,1,SFC,1.82,0.25,0.6,0.85,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,1,2,SUB,3.24,0.31,0.51,0.82,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,1,1,SUB,3,0.2,0.19,0.39,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,1,3,SUB,3,0.18,0.33,0.51,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,1,3,SFC,1.44,0.08,0.1,0.18,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,1,4,SUB,3,0.23,0,0.23,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,1,4,SFC,4.57,0.55,1.24,1.79,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,1,5,SUB,3,0.35,0.27,0.62,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,1,5,SFC,3,0.48,1.46,1.94,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,1,6,SUB,3,0.32,0,0.32,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,1,6,SFC,5,0.77,1.78,2.55,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,1,7,SUB,3,0.37,0.11,0.48,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,1,7,SFC,5,0.87,2.3,3.17,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,1,8,SUB,3,0.27,0,0.27,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,1,8,SFC,3.2,0.37,1.41,1.78,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,1,SUB,3,0.29,0.29,0.58,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,1,SFC,2.08,0.31,1.12,1.43,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,2,SUB,3,0.25,0.02,0.27,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,2,SFC,2.91,0.21,0.15,0.36,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,3,SUB,3,0.26,0.24,0.5,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,3,SFC,2.46,0.31,0.7,1.01,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,4,SUB,3,0.34,0.36,0.7,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,4,SFC,1.3,0.17,0.41,0.58,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,5,SUB,3,0.23,0,0.23,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,5,SFC,2.48,0.22,0.27,0.49,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,6,SUB,3,0.18,0,0.18,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,6,SFC,2.96,0.41,0.46,0.87,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,7,SUB,3,0.31,0.18,0.49,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,7,SFC,2.77,0.41,1.63,2.04,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,8,SUB,3,0.18,0,0.18,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,8,SFC,2.4,0.25,0.83,1.08,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,9,SUB,3,0.33,0.13,0.46,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,9,SFC,4.2,0.52,1.4,1.92,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,10,SUB,3,0.17,0,0.17,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,10,SFC,2.62,0.37,0.87,1.24,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,2,NA,NA,NA,NA,NA,NA,NA,1.7,NA,extra biomass for plant,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,1,SUB,3,0.38,0.28,0.66,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,1,SFC,3.86,0.55,1.39,1.94,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,2,SUB,3,0.27,0.17,0.44,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,2,SFC,1.57,0.2,0.49,0.69,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,3,SUB,2.76,0.31,0.46,0.77,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,4,SUB,3,0.34,0.38,0.72,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,4,SFC,0.7,0.02,0.11,0.13,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,5,SUB,1.55,0.16,0.23,0.39,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,6,SUB,2.5,0.21,0.4,0.61,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,7,SUB,3,0.15,0.1,0.25,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,7,SFC,3.32,0.4,0.86,1.26,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,8,SUB,3,0.3,0.29,0.59,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,8,SFC,4.03,0.58,1.48,2.06,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,9,SUB,3,0.25,0.19,0.44,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,9,SFC,1.7,0.22,0.58,0.8,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,10,SUB,3,0.25,0.1,0.35,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,10,SFC,3.56,0.47,1.23,1.7,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,11,SUB,3,0.18,0.17,0.35,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,11,SFC,1.14,0.16,0.66,0.82,NA,NA,C,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,12,SUB,3,0.33,0.38,0.71,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,12,SFC,2.15,0.29,0.84,1.13,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,13,SUB,3,0.19,0,0.19,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,13,SFC,3.32,0.41,0.82,1.23,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,14,SUB,3,0.19,0,0.19,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,14,SFC,3.3,0.4,0.81,1.21,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,15,SUB,3,0.14,0,0.14,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,15,SFC,5.8,0.85,1.26,2.11,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,4,1,SUB,3,0.44,0.89,1.33,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,4,1,SFC,0.7,0.14,0.62,0.76,NA,NA,T,terminal end,
2023-Jul,2023-07-23,Goose_HIRMD,NA,4,2,SUB,3,0.33,0.1,0.43,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,4,2,SFC,3.9,0.64,2.67,3.31,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,4,3,SUB,3,0.29,0,0.29,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,4,3,SFC,3.93,0.64,2.77,3.41,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,4,4,SUB,3,0.14,0.08,0.22,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,4,5,SUB,3.2,0.38,1.11,1.49,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,4,4,SFC,1.05,0.06,0.31,0.37,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,4,6,SUB,2.2,0.11,0.16,0.27,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,3,NA,NA,NA,NA,NA,NA,NA,0.7,NA,extra biomass for plant,
2023-Jul,2023-07-23,Goose_HIRMD,NA,4,NA,NA,NA,NA,NA,NA,NA,0.29,NA,extra biomass for plant,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,1,SUB,3,0.41,0,0.41,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,1,SFC,3.3,0.62,2,2.62,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,2,SUB,3,0.32,0.17,0.49,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,2,SFC,0.6,0.12,0.42,0.54,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,3,SUB,3,0.31,0,0.31,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,3,SFC,4.7,0.75,1.36,2.11,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,4,SUB,3,0.44,0.35,0.79,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,4,SFC,2.29,0.37,1.33,1.7,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,5,SUB,3,0.36,0.44,0.8,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,5,SFC,0.85,0.2,0.79,0.99,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,6,SUB,3,0.13,0,0.13,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,6,SFC,3.18,0.48,1.03,1.51,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,7,SUB,3,0.33,0,0.33,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,7,SFC,5.74,0.88,1.47,2.35,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,8,SUB,3,0.2,0,0.2,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,8,SFC,6.5,0.85,1.64,2.49,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,9,SUB,3,0.15,0,0.15,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,9,SFC,8,1.02,1.13,2.15,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,10,SUB,1.52,0.1,0.26,0.36,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,11,SFC,3,0.2,0,0.2,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,11,SUB,2.35,0.24,0,0.24,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,12,SFC,2.3,0.2,0.2,0.4,NA,NA,NA,,
2023-Jul,2023-07-23,Goose_HIRMD,NA,5,NA,NA,NA,NA,0,NA,NA,0.99,NA,extra biomass for plant,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,1,1,SUB,5,0.11,0,NA,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,1,1,SFC,1.46,0.06,0.08,0.14,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,1,2,SUB,5,0.13,0.04,0.17,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,1,2,SFC,0.5,0.03,0.06,0.09,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,1,3,SUB,3.3,0.18,0.29,0.47,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,1,4,SUB,5,0.14,0,NA,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,1,4,SFC,0.97,0.08,0.22,0.3,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,1,5,SUB,3.41,0.16,0.35,0.51,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,2,1,SUB,3.98,0.29,0.85,1.14,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,2,2,SUB,0.87,0.04,0.2,0.24,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,2,3,SUB,1,0.07,0.17,0.24,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,2,4,SUB,3.58,0.28,0.93,1.21,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,2,5,SUB,4.48,0.3,0.77,1.07,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,2,6,SUB,2.44,0.7,0.28,0.98,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,3,1,SUB,2.1,0.09,0.06,0.15,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,3,2,SUB,4.17,0.18,0.09,0.27,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,3,3,SUB,3.84,0.14,0.09,0.23,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,3,4,SUB,4.25,0.11,0,NA,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,1,SUB,3.97,0.35,0.87,1.22,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,2,SUB,5.05,0.39,0.55,0.94,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,3,SUB,5,0.51,0.51,1.02,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,3,SFC,1.38,0.13,0.8,0.93,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,4,SUB,5,0.36,0,NA,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,4,SFC,2.04,0.13,0.31,0.44,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,5,SUB,5,0.43,0.24,0.67,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,5,SFC,1.85,0.21,1.07,1.28,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,6,SUB,4.32,0.29,0,NA,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,5,8,SUB,5,0.21,0,NA,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,5,8,SFC,1.2,0.1,0.26,0.36,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,7,SUB,2.4,0.12,0.11,0.23,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,8,SUB,5,0.45,0,NA,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,8,SFC,4.48,0.54,0.65,1.19,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,9,SUB,5,0.24,0,NA,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,9,SFC,2.86,0.18,0.02,0.2,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,10,SUB,5,0.35,0,NA,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,10,SFC,1.26,0.1,0,NA,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,11,SUB,1.48,0.08,0.23,0.31,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,12,SUB,5,0.51,0.51,1.02,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,12,SFC,1.77,0.21,0.76,0.97,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,13,SUB,5,0.35,0,NA,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,13,SFC,3,0.41,0,NA,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,14,SUB,3.45,0.33,0.52,0.85,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,15,SUB,4.9,0.47,0.05,0.52,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,4,15,SFC,1.82,0.15,0,NA,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,5,1,SUB,5,0.15,0,NA,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,5,1,SFC,2.04,0.15,0.41,0.56,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,5,2,SUB,5,0.27,0.71,0.98,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,5,3,SUB,5,0.31,0,NA,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,5,3,SFC,3.45,0.46,1.66,2.12,NA,NA,NA,,
2024-Jul,2024-07-17,Simmonds_HIRMD,NA,5,4,SUB,5,0.36,0.52,0.88,NA,NA,NA,,
